id,text,username,timestamp,manual_sentiment,ml_sentiment,ml_confidence,model_type,ml_prob_positive,ml_prob_negative,ml_prob_neutral,algorithm_name,test_accuracy
17852474634512912,"A jar of peanutbutter has way more calories than a coke liter, which is healthier? Same price give or take",_anthony_dempsey_,2025-08-10 14:04:53+00:00,neutral,negative,0.7831237472586299,logistic_regression,0.12485974378867258,0.7831237472586299,0.09201650895269746,logistic_regression,0.6190476190476191
17946001551031391,Retard opinion,_demonwizard_,2025-08-10 21:01:04+00:00,negative,negative,0.8513748230363697,logistic_regression,0.07992359561048396,0.8513748230363697,0.06870158135314634,logistic_regression,0.6190476190476191
18395551171189205,"The thing is you can just drink more water. It's already paid for with your bills and it comes in bigger bottles than soda. That's it, that's all you have to do to get the same effect, just drink more of it. Your body will be happier for it too.",_devils.advocate._,2025-08-09 21:25:56+00:00,neutral,negative,0.6123815204681093,logistic_regression,0.1459980872112644,0.6123815204681093,0.2416203923206263,logistic_regression,0.6190476190476191
18290511739302136,"Coke unclogs feeding tubes. Sprite is a clear liquid for those ill or unable to eat solids. 
🤷‍♀️",_firegoddess,2025-08-10 16:37:35+00:00,positive,negative,0.611328714245657,logistic_regression,0.28931334208104664,0.611328714245657,0.09935794367329624,logistic_regression,0.6190476190476191
17985957308842185,No one needs soda. It has no nutritional benefit.,_jen_jensen_,2025-08-10 13:11:11+00:00,negative,negative,0.8409083979224734,logistic_regression,0.08314318265717391,0.8409083979224734,0.0759484194203527,logistic_regression,0.6190476190476191
17909410959195780,You can get some noodles for like $1,_knack4daball,2025-08-10 16:55:13+00:00,neutral,negative,0.6539296640329797,logistic_regression,0.11842674187743148,0.6539296640329797,0.22764359408958895,logistic_regression,0.6190476190476191
18516671779030608,What in the fat fuck did I just read?!?!??!???,_masons_collectibles,2025-08-10 19:28:12+00:00,negative,negative,0.8470370456402357,logistic_regression,0.08320899599925234,0.8470370456402357,0.06975395836051192,logistic_regression,0.6190476190476191
18076279702961661,Buy a bag of oranges,_missfit_13_,2025-08-11 20:56:23+00:00,neutral,negative,0.6221977842231436,logistic_regression,0.13445439243989432,0.6221977842231436,0.24334782333696198,logistic_regression,0.6190476190476191
18080014261931414,You’ve got to be kidding,_timgrady,2025-08-10 12:53:42+00:00,negative,negative,0.8345425275858046,logistic_regression,0.09690936161772742,0.8345425275858046,0.06854811079646793,logistic_regression,0.6190476190476191
17844761910547018,Or you can get a load of bread and some bologna or peanut butter instead of a soda.,_under_wicked_sky,2025-08-10 01:19:26+00:00,neutral,negative,0.6397079566758018,logistic_regression,0.11779606596039031,0.6397079566758018,0.2424959773638078,logistic_regression,0.6190476190476191
17916725130140290,Drink tap water buy banana,2000boostedintegra,2025-08-09 22:47:26+00:00,neutral,negative,0.7553137941356923,logistic_regression,0.11730653165390575,0.7553137941356923,0.12737967421040206,logistic_regression,0.6190476190476191
